CardID	CardName	Story
20206071	邢道荣	那年我双手插兜，不知道什么叫做对手。
20206072	邢道荣	那年我双手插兜，不知道什么叫做对手。
20206081	潘凤	说，我会守住无双上将的一切。
20206082	潘凤	说，我会守住无双上将的一切。
20206091	士燮	居江湖之远，亦不忧其君。
20206092	士燮	居江湖之远，亦不忧其君。
20206101	司马徽	卧龙虽得其主，不得其时。惜哉！
20206102	司马徽	卧龙虽得其主，不得其时。惜哉！
20206111	吴普	有一次，我在淯水里游泳遇到了鳄鱼，幸好我是体育生。
20206112	吴普	有一次，我在淯水里游泳遇到了鳄鱼，幸好我是体育生。
20206121	蔡文姬	懂音乐的女人，总是让人惊心动魄。
20206122	蔡文姬	懂音乐的女人，总是让人惊心动魄。
20206131	陈珪	让珪爷爷看看荷包里藏了什么？
20206132	陈珪	让珪爷爷看看荷包里藏了什么？
20206141	韩馥	哦，本初，我曾为你奉献了一切……
20206142	韩馥	哦，本初，我曾为你奉献了一切……
20206151	华佗	我行医多年，发现世上只有一种病。
20206152	华佗	我行医多年，发现世上只有一种病。
20206161	刘表	想要我的荆州吗？想要的话可以全部给你！
20206162	刘表	想要我的荆州吗？想要的话可以全部给你！
20206171	祢衡	我将离你们而去，去接受现实的审判。
20206172	祢衡	我将离你们而去，去接受现实的审判。
20206181	庞德公	且放白鹿青崖间。
20206182	庞德公	且放白鹿青崖间。
20206191	于吉	防范于心，反诈于行。
20206192	于吉	防范于心，反诈于行。
20206201	贾诩	世界不软也不暖，它是一块冒着寒气的冰。
20206202	贾诩	世界不软也不暖，它是一块冒着寒气的冰。
20206211	吕布	站在你面前的是，丁原的义子，貂蝉的男神，大草原上的虓虎，董卓毁灭者，赤兔驾驶员，包头降生——吕布。
20206212	吕布	站在你面前的是，丁原的义子，貂蝉的男神，大草原上的虓虎，董卓毁灭者，赤兔驾驶员，包头降生——吕布。
20206221	南华老仙	[所有人] 收徒。
20206222	南华老仙	[所有人] 收徒。
20206231	许劭	我乘轻舟访人间，人如江鲫逐功名。
20206232	许劭	我乘轻舟访人间，人如江鲫逐功名。
20206241	左慈	子不语，曰怪力乱神。
20206242	左慈	子不语，曰怪力乱神。
20206251	刺客	躬耕于黑暗，服侍于光明。
20206252	刺客	躬耕于黑暗，服侍于光明。
20207011	华雄	我时常想起一位红脸大汉。
20207012	华雄	我时常想起一位红脸大汉。
20207021	马云騄	由来巾帼甘心受，何必将军是丈夫。
20207022	马云騄	由来巾帼甘心受，何必将军是丈夫。
20207031	董白	东汉版北极鲶鱼。
20207032	董白	东汉版北极鲶鱼。
20207041	马休	哥，就这么把弟弟往火坑里推呀？
20207042	马休	哥，就这么把弟弟往火坑里推呀？
20207051	张横	藏在箱子深处的男人。
20207052	张横	藏在箱子深处的男人。
20207061	韩遂	雄据关西，虎视河朔，铁骑千群，为一时之杰。
20207062	韩遂	雄据关西，虎视河朔，铁骑千群，为一时之杰。
20207071	李儒	来人！喂公子吃药！
20207072	李儒	来人！喂公子吃药！
20207081	牛辅	夫人我要，财宝我还要！
20207082	牛辅	夫人我要，财宝我还要！
20207091	庞德	人马一体，天下无敌！
20207092	庞德	人马一体，天下无敌！
20207101	董翓	曾经的小甜甜，变成了牛夫人。
20207102	董翓	曾经的小甜甜，变成了牛夫人。
20207111	李傕	听过羊来了的故事么？
20207112	李傕	听过羊来了的故事么？
20207121	马岱	喊那么大声干嘛？你再喊！
20207122	马岱	喊那么大声干嘛？你再喊！
20207131	马铁	带派不老铁，赶紧点个关注！
20207132	马铁	带派不老铁，赶紧点个关注！
20207141	李肃	我就没见过，金银折不了的腰！
20207142	李肃	我就没见过，金银折不了的腰！
20207151	马超	马超就是神。
20207152	马超	马超就是神。
20207161	马伶俐	请问您要来点兔子吗？
20207162	马伶俐	请问您要来点兔子吗？
20207171	樊稠	送你上路的，是你的兄弟，求你不要恨他。
20207172	樊稠	送你上路的，是你的兄弟，求你不要恨他。
20207181	马腾	嚼血盟言在，诛奸义状存。西凉推世胄，不愧伏波孙。
20207182	马腾	嚼血盟言在，诛奸义状存。西凉推世胄，不愧伏波孙。
20207191	徐荣	做人嘛，最重要的是火候。
20207192	徐荣	做人嘛，最重要的是火候。
302011	珠联璧合	你我兄弟齐上，焉有一合之敌！
302012	珠联璧合	你我兄弟齐上，焉有一合之敌！
302013	珠联璧合	你我兄弟齐上，焉有一合之敌！
302014	珠联璧合	你我兄弟齐上，焉有一合之敌！
302015	珠联璧合	你我兄弟齐上，焉有一合之敌！
302021	洞烛先机	我预判了你的预判！
302022	洞烛先机	我预判了你的预判！
302023	洞烛先机	我预判了你的预判！
302024	洞烛先机	我预判了你的预判！
302031	兵贵神速	今千里袭人，辎重多，难以趋利，且彼闻之，必为备；不如留辎重，轻兵兼道以出，掩其不意。
302032	兵贵神速	今千里袭人，辎重多，难以趋利，且彼闻之，必为备；不如留辎重，轻兵兼道以出，掩其不意。
302033	兵贵神速	今千里袭人，辎重多，难以趋利，且彼闻之，必为备；不如留辎重，轻兵兼道以出，掩其不意。
302034	兵贵神速	今千里袭人，辎重多，难以趋利，且彼闻之，必为备；不如留辎重，轻兵兼道以出，掩其不意。
302041	酒	再理智的徐盛，也不能同时拥有酒和古锭刀。
302042	酒	再理智的徐盛，也不能同时拥有酒和古锭刀。
302043	酒	再理智的徐盛，也不能同时拥有酒和古锭刀。
302044	酒	再理智的徐盛，也不能同时拥有酒和古锭刀。
302051	桃	吃个桃桃，嗯，好凉凉。
302052	桃	吃个桃桃，嗯，好凉凉。
302053	桃	吃个桃桃，嗯，好凉凉。
302054	桃	吃个桃桃，嗯，好凉凉。
302061	金蝉脱壳	玄奘的新衣。
302071	联军盛宴	八百里分麾下炙。
302072	联军盛宴	八百里分麾下炙。
302073	联军盛宴	八百里分麾下炙。
302074	联军盛宴	八百里分麾下炙。
302081	万箭齐发	袁神，启动！
302082	万箭齐发	袁神，启动！
302083	万箭齐发	袁神，启动！
302084	万箭齐发	袁神，启动！
302091	南蛮入侵	三国杀规则怪谈之反不放南蛮
302092	南蛮入侵	三国杀规则怪谈之反不放南蛮
302093	南蛮入侵	三国杀规则怪谈之反不放南蛮
302094	南蛮入侵	三国杀规则怪谈之反不放南蛮
302101	无中生有	我有一个朋友……
302102	无中生有	我有一个朋友……
302103	无中生有	我有一个朋友……
302104	无中生有	我有一个朋友……
302111	顺手牵羊	小手不是很干净。
302121	随机应变	"勉从虎穴暂趋身，说破英雄惊煞人。
巧借闻雷来掩饰，随机应变信如神。"
302122	随机应变	"勉从虎穴暂趋身，说破英雄惊煞人。
巧借闻雷来掩饰，随机应变信如神。"
302123	随机应变	"勉从虎穴暂趋身，说破英雄惊煞人。
巧借闻雷来掩饰，随机应变信如神。"
302124	随机应变	"勉从虎穴暂趋身，说破英雄惊煞人。
巧借闻雷来掩饰，随机应变信如神。"
302131	桃园结义	这一拜，忠肝义胆。
302132	桃园结义	这一拜，忠肝义胆。
302133	桃园结义	这一拜，忠肝义胆。
302134	桃园结义	这一拜，忠肝义胆。
302141	天降神兵	我方无畏战士已部署。
302142	天降神兵	我方无畏战士已部署。
302143	天降神兵	我方无畏战士已部署。
302144	天降神兵	我方无畏战士已部署。
302151	五谷丰登	来来来，见面分一半！
302152	五谷丰登	来来来，见面分一半！
302153	五谷丰登	来来来，见面分一半！
302154	五谷丰登	来来来，见面分一半！
302161	铁索连环	铁索连舟而行，东吴水师可破。
302162	铁索连环	铁索连舟而行，东吴水师可破。
302163	铁索连环	铁索连舟而行，东吴水师可破。
302171	白衣渡江	白衣：指士商平民所穿的便服，而非白色的衣服。
302172	白衣渡江	白衣：指士商平民所穿的便服，而非白色的衣服。
302181	闪电	打雷啦，下雨收衣服啦！
302182	闪电	打雷啦，下雨收衣服啦！
302191	苦肉计	不残血不会玩是吧？
302192	苦肉计	不残血不会玩是吧？
302201	抛砖引玉	我先简单讲两句。
302211	斗转星移	闲云潭影日悠悠，物换星移几度秋。
302221	决斗	我乃燕人张翼德也，谁敢与我决一死战！
302222	决斗	我乃燕人张翼德也，谁敢与我决一死战！
302223	决斗	我乃燕人张翼德也，谁敢与我决一死战！
302231	以逸待劳	诸葛孔明食少事烦，其能久乎？
302232	以逸待劳	诸葛孔明食少事烦，其能久乎？
302233	以逸待劳	诸葛孔明食少事烦，其能久乎？
302241	望梅止渴	"——前方有梅林，可以解……
——限定红拐！"
302242	望梅止渴	"——前方有梅林，可以解……
——限定红拐！"
302251	乐不思蜀	你留在此地不要走动。
302252	乐不思蜀	你留在此地不要走动。
302261	瞒天过海	吾今衰老病笃，死在旦夕矣。二子不肖，望军教之。君若见大将军，千万看觑二子！
302271	水淹七军	浪里分不清欢笑悲忧。
302281	火攻	此火可助我军大获全胜。
302282	火攻	此火可助我军大获全胜。
302283	火攻	此火可助我军大获全胜。
302291	李代桃僵	死道友不死贫道。
302301	无懈可击	威大，无需多言。
302311	浑水摸鱼	风浪越大，鱼越贵！
302321	鸩毒	逆臣见迫兮命不延，逝将去汝兮适幽玄。
302331	草船借箭	轻舟载浊酒，此去，我欲借箭十万。
20300021	鲲鹏	北冥有鱼，其名为鲲。鲲之大，不知其几千里也；化而为鸟，其名为鹏。鹏之背，不知其几千里也。
20300022	鲲鹏	北冥有鱼，其名为鲲。鲲之大，不知其几千里也；化而为鸟，其名为鹏。鹏之背，不知其几千里也。
20301011	吴兰	枪在手，跟我走。出祁山，杀魏狗！
20301012	吴兰	枪在手，跟我走。出祁山，杀魏狗！
20301021	张星彩	说，谁是张K彩？
20301022	张星彩	说，谁是张K彩？
20301031	关羽	关羽就是关羽，四海列国，千秋万载，就只一个关羽。
20301032	关羽	关羽就是关羽，四海列国，千秋万载，就只一个关羽。
20301041	糜竺	天使投资人，蜀汉集团原始股份持有者。
20301042	糜竺	天使投资人，蜀汉集团原始股份持有者。
20301051	糜夫人	拼将一死存刘嗣，勇决还亏女丈夫。
20301052	糜夫人	拼将一死存刘嗣，勇决还亏女丈夫。
20301061	魏延	我的杯子，已经空了一半。
20301062	魏延	我的杯子，已经空了一半。
20301071	廖化	不是我够强，而是我活的够久。
20301072	廖化	不是我够强，而是我活的够久。
20301081	周仓	我愿意做他的战士，哪怕是和他一起经历失败。
20301082	周仓	我愿意做他的战士，哪怕是和他一起经历失败。
20301091	庞统	一凤并一龙，相将到蜀中。才到半路里，凤死落坡东。
20301092	庞统	一凤并一龙，相将到蜀中。才到半路里，凤死落坡东。
20301101	王平	你们打的太乱了，把我也搞得很乱。
20301102	王平	你们打的太乱了，把我也搞得很乱。
20301111	张飞	俺也一样！
20301112	张飞	俺也一样！
20301121	关平	义宁侯关圣太子竭忠王。
20301122	关平	义宁侯关圣太子竭忠王。
20301131	徐庶	我想静静。
20301132	徐庶	我想静静。
20301141	黄忠	你说得对，但是这就是黄忠，中间忘了，后面也忘了。
20301142	黄忠	你说得对，但是这就是黄忠，中间忘了，后面也忘了。
20301151	赵襄	不想当元帅的士兵不是好厨子。
20301152	赵襄	不想当元帅的士兵不是好厨子。
20301161	诸葛亮	葛公在时，亦不觉异。自公殁后，不见其比。
20301162	诸葛亮	葛公在时，亦不觉异。自公殁后，不见其比。
20301171	刘永	一骑蓝翎魏旨到，王兄大梦可曾闻？
20301172	刘永	一骑蓝翎魏旨到，王兄大梦可曾闻？
20301181	黄月英	我不知道五丈原的风有多冷，只知道腮边的泪有多咸。
20301182	黄月英	我不知道五丈原的风有多冷，只知道腮边的泪有多咸。
20301191	法正	如果恩怨是一个罐头的话，我希望这罐头不会过期。
20301192	法正	如果恩怨是一个罐头的话，我希望这罐头不会过期。
20301201	雷铜	铜里呀克铜！
20301202	雷铜	铜里呀克铜！
20302011	夏侯杰	杰哥，不要！
20302012	夏侯杰	杰哥，不要！
20302021	夏侯惇	夏侯惇、夏侯惇，夏侯蹲完丞相蹲。
20302022	夏侯惇	夏侯惇、夏侯惇，夏侯蹲完丞相蹲。
20302031	李典	我二弟，天下无敌！
20302032	李典	我二弟，天下无敌！
20302041	邓艾	出身寒微，不是耻辱。能屈能伸，方为丈夫。
20302042	邓艾	出身寒微，不是耻辱。能屈能伸，方为丈夫。
20302051	王异	家人们，谁懂呀，今天遇到个下头男！
20302052	王异	家人们，谁懂呀，今天遇到个下头男！
20302061	许褚	求问如何游泳！急，在线等！
20302062	许褚	求问如何游泳！急，在线等！
20302071	荀彧	此身已许国，难再许公。
20302072	荀彧	此身已许国，难再许公。
20302081	张郃	哥们可是敢追诸葛亮的！
20302082	张郃	哥们可是敢追诸葛亮的！
20302091	薛灵芸	只要红牌在手，就不会有人遭受苦难。
20302092	薛灵芸	只要红牌在手，就不会有人遭受苦难。
20302101	何晏	台中有三狗，二狗崖柴不可当，一狗凭默作疽囊。
20302102	何晏	台中有三狗，二狗崖柴不可当，一狗凭默作疽囊。
20302111	典韦	古之恶来，就算没了武器，也要守住忠义和曹老板。
20302112	典韦	古之恶来，就算没了武器，也要守住忠义和曹老板。
20302121	王双	没有追过诸葛亮，算不上是无双将。
20302122	王双	没有追过诸葛亮，算不上是无双将。
20302131	甄姬	饺子好吃，嫂子也好看。
20302132	甄姬	饺子好吃，嫂子也好看。
20302141	曹金玉	我州但有断头将军......不对，重来！
20302142	曹金玉	我州但有断头将军......不对，重来！
20302151	司马懿	我跟诸葛亮五五开吧，我也经常单杀他的。
20302152	司马懿	我跟诸葛亮五五开吧，我也经常单杀他的。
20302161	曹昂	“爹，我娘在哪呢？”
20302162	曹昂	“爹，我娘在哪呢？”
20302171	曹仁	联盟最佳防守球员。
20302172	曹仁	联盟最佳防守球员。
20302181	郭照	叫我女王大人！
20302182	郭照	叫我女王大人！
20302191	田尚衣	节拍就是一搭搭，二搭搭，三搭搭，四大爷......
20302192	田尚衣	节拍就是一搭搭，二搭搭，三搭搭，四大爷......
20303011	贾华	国太，说好的摔杯为号，我是照令而行……
20303012	贾华	国太，说好的摔杯为号，我是照令而行……
20303021	吕蒙	将帅的目标只有一个，就是赢。
20303022	吕蒙	将帅的目标只有一个，就是赢。
20303031	陆逊	说最逊的话，放最狠的火。
20303032	陆逊	说最逊的话，放最狠的火。
20303041	丁奉	一寸短，一寸险，一寸光阴一寸金。
20303042	丁奉	一寸短，一寸险，一寸光阴一寸金。
20303051	徐氏	东吴伟妇人，古今奇男子。
20303052	徐氏	东吴伟妇人，古今奇男子。
20303061	甘宁	我要去遥远的天边，去赴一场浪漫的约会。
20303062	甘宁	我要去遥远的天边，去赴一场浪漫的约会。
20303071	徐盛	请尽量不要犯大吴疆土。
20303072	徐盛	请尽量不要犯大吴疆土。
20303081	凌统	你是否会想起当年被他支配的恐惧？
20303082	凌统	你是否会想起当年被他支配的恐惧？
20303091	孙茹	还有人记得出“水青莲”吗？
20303092	孙茹	还有人记得出“水青莲”吗？
20303101	孙策	"——接头暗号？
——54320！"
20303102	孙策	"——接头暗号？
——54320！"
20303111	张昭	家有一老，如有一宝。
20303112	张昭	家有一老，如有一宝。
20303121	孙坚	勇挚刚毅，有忠壮之烈。
20303122	孙坚	勇挚刚毅，有忠壮之烈。
20303131	周瑜	丈夫处世兮，立功名，立功名兮，慰平生。
20303132	周瑜	丈夫处世兮，立功名，立功名兮，慰平生。
20303141	张纮	文理意正，为世令器，有经天纬地之才。
20303142	张纮	文理意正，为世令器，有经天纬地之才。
20303151	韩当	统军解烦，江表之虎臣。
20303152	韩当	统军解烦，江表之虎臣。
20303161	大乔	东风不与周郎便，铜雀春深锁二乔。
20303162	大乔	东风不与周郎便，铜雀春深锁二乔。
20303171	葛玄	修道阁皂山，常辟谷服食，擅符咒诸法，奇术甚多。
20303172	葛玄	修道阁皂山，常辟谷服食，擅符咒诸法，奇术甚多。
20303181	祖茂	将军走此小道！
20303182	祖茂	将军走此小道！
20303191	太史慈	大丈夫，当带三尺剑，立不世之功。
20303192	太史慈	大丈夫，当带三尺剑，立不世之功。
20303201	刀斧手	一支穿云箭，千军万马来相见。
20303202	刀斧手	一支穿云箭，千军万马来相见。
20303211	解烦卫	知心大哥。
20303212	解烦卫	知心大哥。
20304011	邓茂	翼德师傅，你以前是做什么工作的？
20304012	邓茂	翼德师傅，你以前是做什么工作的？
20304021	陶升	本初的衣柜，将由我来守护！
20304022	陶升	本初的衣柜，将由我来守护！
20304031	眭固	小兔子乖乖，把门开开。
20304032	眭固	小兔子乖乖，把门开开。
20304041	严政	兄弟和我心连心，我跟兄弟玩脑筋。
20304042	严政	兄弟和我心连心，我跟兄弟玩脑筋。
20304051	程远志	好你个关羽，差点给我盔甲干开线！
20304052	程远志	好你个关羽，差点给我盔甲干开线！
20304061	波才	森林防火，防患于未燃！
20304062	波才	森林防火，防患于未燃！
20304071	白绕	黑山绕不饶，只有我知道。
20304072	白绕	黑山绕不饶，只有我知道。
20304081	张梁	体术老师兼职教数学。
20304082	张梁	体术老师兼职教数学。
20304091	何曼	会拖刀的不一定是关公，也可能是曹洪。
20304092	何曼	会拖刀的不一定是关公，也可能是曹洪。
20304101	刘辟	玄德，你要地盘不要？321，上链接！
20304102	刘辟	玄德，你要地盘不要？321，上链接！
20304111	裴元绍	裴元绍啊裴元绍，你说你惹赵子龙干嘛？
20304112	裴元绍	裴元绍啊裴元绍，你说你惹赵子龙干嘛？
20304121	张闿	不仅谋财，而且害命。
20304122	张闿	不仅谋财，而且害命。
20304131	张燕	小燕子，穿黄衣，年年春天抢这里。
20304132	张燕	小燕子，穿黄衣，年年春天抢这里。
20304141	卜巳	哥们最见不得人间烟火气。
20304142	卜巳	哥们最见不得人间烟火气。
20304151	张曼成	若得此将，何惧神马、张飞之流。
20304152	张曼成	若得此将，何惧神马、张飞之流。
20304161	于毒	替天行道，劫富济贫。
20304162	于毒	替天行道，劫富济贫。
20304171	张宝	世界是一个巨大的张宝，而我是张宝本人。
20304172	张宝	世界是一个巨大的张宝，而我是张宝本人。
20304181	张楚	我真的是你们的楚楚baby……
20304182	张楚	我真的是你们的楚楚baby……
20304191	张宁	当初谎言有多香，现在打雷有多慌。
20304192	张宁	当初谎言有多香，现在打雷有多慌。
20304201	黄巾兵	苍天已死，黄天当立！
20304202	黄巾兵	苍天已死，黄天当立！
20304211	黄巾兵	苍天已死，黄天当立！
20304212	黄巾兵	苍天已死，黄天当立！
20305011	卢植	名著海内，学为儒宗，士之楷模，国之桢干。
20305012	卢植	名著海内，学为儒宗，士之楷模，国之桢干。
20305021	唐姬	忧惶昼夜，抗之以歌。
20305022	唐姬	忧惶昼夜，抗之以歌。
20305031	刘虞	不分好歹的善，是恶的帮凶。
20305032	刘虞	不分好歹的善，是恶的帮凶。
20305041	穆顺	今天的风儿甚是喧嚣呀。
20305042	穆顺	今天的风儿甚是喧嚣呀。
20305051	伏完	已读……莫敢回。
20305052	伏完	已读……莫敢回。
20305061	吉平	所以吉太医，代价是什么？
20305062	吉平	所以吉太医，代价是什么？
20305071	刘繇	我手里握着旧船票，却找不到那艘破船。
20305072	刘繇	我手里握着旧船票，却找不到那艘破船。
20305081	王荣	命运扼住了我的咽喉。
20305082	王荣	命运扼住了我的咽喉。
20305091	杨彪	继承火之意志的真男人。
20305092	杨彪	继承火之意志的真男人。
20305101	王允	看看我都为大汉做了什么！
20305102	王允	看看我都为大汉做了什么！
20305111	何进	杀猪是一份很有前途的职业！
20305112	何进	杀猪是一份很有前途的职业！
20305121	赵忠	世上只有妈妈好。——刘宏
20305122	赵忠	世上只有妈妈好。——刘宏
20305131	朱儁	杀尽黄巾百万兵，腰间宝剑血犹猩。
20305132	朱儁	杀尽黄巾百万兵，腰间宝剑血犹猩。
20305141	万年公主	你，去把曹操父子除掉。
20305142	万年公主	你，去把曹操父子除掉。
20305151	皇甫嵩	某虽年迈，霜锋犹利。
20305152	皇甫嵩	某虽年迈，霜锋犹利。
20305161	张让	父爱如山。——刘宏
20305162	张让	父爱如山。——刘宏
20305171	董承	我反了，被秒了，有什么好说的。
20305172	董承	我反了，被秒了，有什么好说的。
20305181	何太后	王荣你开门！有本事抢男人怎么没本事开门呐！
20305182	何太后	王荣你开门！有本事抢男人怎么没本事开门呐！
20305191	曹节	她是大汉在余晖中，收到的最好的嫁妆。
20305192	曹节	她是大汉在余晖中，收到的最好的嫁妆。
20306011	华雄	我时常想起一位红脸大汉。
20306012	华雄	我时常想起一位红脸大汉。
20306021	马云騄	由来巾帼甘心受，何必将军是丈夫。
20306022	马云騄	由来巾帼甘心受，何必将军是丈夫。
20306031	董白	东汉版北极鲶鱼。
20306032	董白	东汉版北极鲶鱼。
20306041	马休	哥，就这么把弟弟往火坑里推呀？
20306042	马休	哥，就这么把弟弟往火坑里推呀？
20306051	张横	藏在箱子深处的男人。
20306052	张横	藏在箱子深处的男人。
20306061	韩遂	雄据关西，虎视河朔，铁骑千群，为一时之杰。
20306062	韩遂	雄据关西，虎视河朔，铁骑千群，为一时之杰。
20306071	李儒	来人！喂公子吃药！
20306072	李儒	来人！喂公子吃药！
20306081	牛辅	夫人我要，财宝我还要！
20306082	牛辅	夫人我要，财宝我还要！
20306091	马伶俐	请问您要来点兔子吗？
20306092	马伶俐	请问您要来点兔子吗？
20306101	庞德	人马一体，天下无敌！
20306102	庞德	人马一体，天下无敌！
20306111	董翓	曾经的小甜甜，变成了牛夫人。
20306112	董翓	曾经的小甜甜，变成了牛夫人。
20306121	李傕	听过羊来了的故事么？
20306122	李傕	听过羊来了的故事么？
20306131	马铁	带派不老铁，赶紧点个关注！
20306132	马铁	带派不老铁，赶紧点个关注！
20306141	马岱	喊那么大声干嘛？你再喊！
20306142	马岱	喊那么大声干嘛？你再喊！
20306151	李肃	我就没见过，金银折不了的腰！
20306152	李肃	我就没见过，金银折不了的腰！
20306161	马超	马超就是神。
20306162	马超	马超就是神。
20306171	樊稠	送你上路的，是你的兄弟，求你不要恨他。
20306172	樊稠	送你上路的，是你的兄弟，求你不要恨他。
20306181	马腾	嚼血盟言在，诛奸义状存。西凉推世胄，不愧伏波孙。
20306182	马腾	嚼血盟言在，诛奸义状存。西凉推世胄，不愧伏波孙。
20306191	徐荣	做人嘛，最重要的是火候。
20306192	徐荣	做人嘛，最重要的是火候。
20307011	陶谦	模范女婿。
20307012	陶谦	模范女婿。
20307021	许贡	复仇是一种奢侈品，而我是其中的爱马仕。
20307022	许贡	复仇是一种奢侈品，而我是其中的爱马仕。
20307031	邹氏	色字头上三把刀。
20307032	邹氏	色字头上三把刀。
20307041	蔡邕	是的，我有一个女儿。
20307042	蔡邕	是的，我有一个女儿。
20307051	陈登	你说我怎么就管不住这张嘴。
20307052	陈登	你说我怎么就管不住这张嘴。
20307061	胡车儿	打工是不可能打工的，这辈子都不会打工的。
20307062	胡车儿	打工是不可能打工的，这辈子都不会打工的。
20307071	邢道荣	那年我双手插兜，不知道什么叫做对手。
20307072	邢道荣	那年我双手插兜，不知道什么叫做对手。
20307081	潘凤	说，我会守住无双上将的一切。
20307082	潘凤	说，我会守住无双上将的一切。
20307091	士燮	居江湖之远，亦不忧其君。
20307092	士燮	居江湖之远，亦不忧其君。
20307101	司马徽	卧龙虽得其主，不得其时。惜哉！
20307102	司马徽	卧龙虽得其主，不得其时。惜哉！
20307111	吴普	有一次，我在淯水里游泳遇到了鳄鱼，幸好我是体育生。
20307112	吴普	有一次，我在淯水里游泳遇到了鳄鱼，幸好我是体育生。
20307121	蔡文姬	懂音乐的女人，总是让人惊心动魄。
20307122	蔡文姬	懂音乐的女人，总是让人惊心动魄。
20307131	陈珪	让珪爷爷看看荷包里藏了什么？
20307132	陈珪	让珪爷爷看看荷包里藏了什么？
20307141	韩馥	哦，本初，我曾为你奉献了一切……
20307142	韩馥	哦，本初，我曾为你奉献了一切……
20307151	华佗	我行医多年，发现世上只有一种病。
20307152	华佗	我行医多年，发现世上只有一种病。
20307161	刘表	想要我的荆州吗？想要的话可以全部给你！
20307162	刘表	想要我的荆州吗？想要的话可以全部给你！
20307171	祢衡	我将离你们而去，去接受现实的审判。
20307172	祢衡	我将离你们而去，去接受现实的审判。
20307181	庞德公	且放白鹿青崖间。
20307182	庞德公	且放白鹿青崖间。
20307191	于吉	防范于心，反诈于行。
20307192	于吉	防范于心，反诈于行。
20307201	贾诩	世界不软也不暖，它是一块冒着寒气的冰。
20307202	贾诩	世界不软也不暖，它是一块冒着寒气的冰。
20307211	吕布	站在你面前的是，丁原的义子，貂蝉的男神，大草原上的虓虎，董卓毁灭者，赤兔驾驶员，包头降生——吕布。
20307212	吕布	站在你面前的是，丁原的义子，貂蝉的男神，大草原上的虓虎，董卓毁灭者，赤兔驾驶员，包头降生——吕布。
20307221	南华老仙	[所有人] 收徒。
20307222	南华老仙	[所有人] 收徒。
20307231	许劭	我乘轻舟访人间，人如江鲫逐功名。
20307232	许劭	我乘轻舟访人间，人如江鲫逐功名。
20307241	左慈	子不语，曰怪力乱神。
20307242	左慈	子不语，曰怪力乱神。
20307251	刺客	躬耕于黑暗，服侍于光明。
20307252	刺客	躬耕于黑暗，服侍于光明。
303011	珠联璧合	你我兄弟齐上，焉有一合之敌！
303012	珠联璧合	你我兄弟齐上，焉有一合之敌！
303013	珠联璧合	你我兄弟齐上，焉有一合之敌！
303014	珠联璧合	你我兄弟齐上，焉有一合之敌！
303015	珠联璧合	你我兄弟齐上，焉有一合之敌！
303021	酒	再理智的徐盛，也不能同时拥有酒和古锭刀。
303022	酒	再理智的徐盛，也不能同时拥有酒和古锭刀。
303023	酒	再理智的徐盛，也不能同时拥有酒和古锭刀。
303031	桃	吃个桃桃，嗯，好凉凉。
303032	桃	吃个桃桃，嗯，好凉凉。
303033	桃	吃个桃桃，嗯，好凉凉。
303041	万箭齐发	袁神，启动！
303042	万箭齐发	袁神，启动！
303043	万箭齐发	袁神，启动！
303051	洞烛先机	我预判了你的预判！
303052	洞烛先机	我预判了你的预判！
303061	金蝉脱壳	玄奘的新衣。
303062	金蝉脱壳	玄奘的新衣。
303071	先驱	要做第一个吃螃蟹的人。
303072	先驱	要做第一个吃螃蟹的人。
303081	调虎离山	武松今天不在家。
303091	过河拆桥	喂！可我还没过河啊！
303092	过河拆桥	喂！可我还没过河啊！
303101	苦肉计	不残血不会玩是吧？
303102	苦肉计	不残血不会玩是吧？
303111	乐不思蜀	你留在此地不要走动。
303121	抛砖引玉	我先简单讲两句。
303131	顺手牵羊	小手不是很干净。
303132	顺手牵羊	小手不是很干净。
303141	偷梁换柱	我徒弟呢！！我徒弟去哪了！
303142	偷梁换柱	我徒弟呢！！我徒弟去哪了！
303151	望梅止渴	"——前方有梅林，可以解……
——限定红拐！"
303152	望梅止渴	"——前方有梅林，可以解……
——限定红拐！"
303161	无中生有	我有一个朋友……
303162	无中生有	我有一个朋友……
303171	以逸待劳	诸葛孔明食少事烦，其能久乎？
303172	以逸待劳	诸葛孔明食少事烦，其能久乎？
303181	斗转星移	闲云潭影日悠悠，物换星移几度秋。
303191	火攻	此火可助我军大获全胜。
303192	火攻	此火可助我军大获全胜。
303201	解甲归田	打了一辈子仗，就不能种会儿田吗？
303211	决斗	我乃燕人张翼德也，谁敢与我决一死战！
303212	决斗	我乃燕人张翼德也，谁敢与我决一死战！
303221	南蛮入侵	三国杀规则怪谈之反不放南蛮
303231	三顾茅庐	"——记不得许多名字！
——你就说刘备来访。"
303241	闪电	打雷啦，下雨收衣服啦！
303251	桃园结义	这一拜，忠肝义胆。
303261	五谷丰登	来来来，见面分一半！
303262	五谷丰登	来来来，见面分一半！
303271	草船借箭	轻舟载浊酒，此去，我欲借箭十万。
303281	联军盛宴	八百里分麾下炙。
303291	美人计	貂蝉已随着那清风去，化作了一片白云。
303301	撒豆成兵	很好的豆子，使宋钦宗和宋徽宗的屁股旋转。
303311	三十六计	我这有本秘籍，见与你有缘，就十块钱卖给你了！
303321	树上开花	从前有座山，山上有棵树，树上开着花。
303331	远交近攻	我的大刀只有四十米而已呀。
